account length,number vmail messages,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,area code,state_East NC,state_East SC,state_Mid Atlantic,state_Mountain,state_New England,state_Others,state_Pacific,state_South Atlantic,state_West NC,state_West SC,international plan_no,international plan_yes,voice mail plan_no,voice mail plan_yes
136.0,35.0,86.0,34.94,298.5,119.0,25.37,200.87398513436247,104.0,9.64,6.9,4.0,1.86,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
73.0,0.0,85.0,43.32,143.4,80.0,12.19,153.9,102.0,6.93,15.0,7.0,4.05,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
109.0,27.0,85.0,28.37,221.2,92.0,18.8,200.87398513436247,97.0,8.88,12.3,4.0,3.32,1.0,415,0,0,0,0,0,0,0,0,0,1,1,0,0,1
92.0,0.0,98.0,23.77,174.9,143.0,14.87,200.87398513436247,135.0,9.07,9.4,7.0,2.54,2.0,510,0,0,0,0,0,0,0,0,0,1,1,0,1,0
61.0,25.0,78.0,27.83,113.2,112.0,9.62,134.1,118.0,6.03,9.9,3.0,2.67,3.0,408,0,0,0,1,0,0,0,0,0,0,1,0,0,1
152.0,0.0,93.0,38.78,136.4,106.0,11.59,197.3,107.0,8.88,9.0,2.0,2.43,1.0,510,0,0,0,0,1,0,0,0,0,0,1,0,1,0
148.0,26.0,150.0,41.63,118.0,138.0,10.03,236.0,91.0,10.62,15.2,4.0,4.1,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
157.0,0.0,67.0,40.83,153.0,98.0,13.01,249.0,72.0,11.21,10.2,6.0,2.75,2.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
86.0,0.0,120.0,45.24,182.0,92.0,15.47,206.5,103.0,9.29,10.3,4.0,2.78,1.0,415,1,0,0,0,0,0,0,0,0,0,0,1,1,0
123.0,0.0,85.0,35.17,244.7,78.0,20.8,200.87398513436247,136.0,9.97,7.7,2.0,2.7719679849340864,3.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
16.0,0.0,78.0,39.03,205.7,108.0,17.48,200.87398513436247,91.0,7.48,10.8,2.0,2.92,0.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
122.0,28.0,62.0,28.22,233.9,88.0,19.88,170.1,84.0,7.65,7.7,3.0,2.08,2.0,510,1,0,0,0,0,0,0,0,0,0,1,0,0,1
161.0,0.0,70.0,17.92,214.8,122.0,18.26,223.6,126.0,10.06,7.8,5.0,2.11,0.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20.0,0.0,89.0,31.76,253.4,51.0,21.54,273.1,105.0,12.29,12.3,6.0,3.32,2.0,408,1,0,0,0,0,0,0,0,0,0,1,0,1,0
105.0,0.0,97.0,46.55,289.7,106.0,24.62,269.1,126.0,12.11,5.8,3.0,1.57,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
105.0,29.0,113.0,30.5,275.4,100.0,23.41,200.87398513436247,105.0,11.07,10.0,5.0,2.7,0.0,415,1,0,0,0,0,0,0,0,0,0,1,0,0,1
27.0,0.0,128.0,34.2,227.2,100.0,19.31,200.87398513436247,91.0,6.56,8.4,3.0,2.27,2.0,408,0,0,0,0,0,0,0,1,0,0,1,0,1,0
149.0,0.0,91.0,37.01,273.5,74.0,23.25,226.9,99.0,10.21,9.6,3.0,2.59,3.0,510,0,0,0,0,0,0,0,0,1,0,1,0,1,0
108.0,25.0,88.0,29.02,109.9,113.0,9.34,200.87398513436247,99.0,7.46,8.7,1.0,2.35,3.0,510,0,0,1,0,0,0,0,0,0,0,1,0,0,1
94.0,0.0,85.0,29.58,241.1,114.0,20.49,207.8,94.0,9.35,7.9,1.0,2.7719679849340864,1.0,408,0,0,0,0,0,0,0,0,1,0,1,0,1,0
64.0,0.0,116.0,28.56,192.4,94.0,16.35,166.5,98.0,7.49,10.1,3.0,2.73,2.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
71.0,39.0,103.0,31.14,209.4,111.0,17.8,172.4,109.0,7.76,11.9,6.0,3.21,1.0,415,0,0,0,0,0,0,0,0,0,1,1,0,0,1
114.0,26.0,88.0,23.31,155.7,125.0,13.23,247.6,94.0,11.14,11.5,7.0,3.11,2.0,415,1,0,0,0,0,0,0,0,0,0,1,0,0,1
63.0,0.0,126.0,30.69,230.0,98.0,19.55,232.5,73.0,10.46,10.6,3.0,2.7719679849340864,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
147.0,0.0,111.0,38.28,184.9,98.0,15.72,200.87398513436247,146.0,6.44,9.9,1.0,2.67,0.0,415,1,0,0,0,0,0,0,0,0,0,0,1,1,0
125.0,0.0,95.0,18.04,157.6,113.0,13.4,192.5,69.0,8.66,8.1,3.0,2.19,1.0,408,1,0,0,0,0,0,0,0,0,0,1,0,1,0
106.0,0.0,94.0,27.13,276.8,118.0,23.53,223.5,65.0,10.06,8.8,3.0,2.7719679849340864,0.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
165.0,39.0,113.0,28.46,172.7,94.0,14.68,200.87398513436247,113.0,8.67,9.5,4.0,2.57,3.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
80.0,0.0,116.0,33.12,209.9,93.0,17.84,194.1,100.0,8.73,12.8,3.0,3.46,0.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
116.0,0.0,126.0,23.36,120.0,94.0,10.2,130.3,64.0,5.86,12.4,2.0,3.35,3.0,510,0,0,0,0,1,0,0,0,0,0,1,0,1,0
182.0,24.0,104.0,21.78,143.4,127.0,12.19,200.87398513436247,98.0,8.59,11.6,3.0,3.13,1.0,415,0,1,0,0,0,0,0,0,0,0,1,0,0,1
150.0,0.0,117.0,36.38,192.4,89.0,16.35,242.6,99.0,10.92,7.9,4.0,2.13,1.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
108.0,35.0,136.0,28.87,173.7,101.0,14.76,214.6,105.0,9.66,9.5,7.0,2.7719679849340864,2.0,415,0,1,0,0,0,0,0,0,0,0,1,0,0,1
116.0,35.0,122.0,31.08,212.7,119.0,18.08,193.8,103.0,8.72,11.0,2.0,2.97,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1
144.0,0.0,101.0,22.66,255.5,127.0,21.72,228.6,68.0,10.29,11.6,2.0,2.7719679849340864,0.0,415,0,0,0,0,0,1,0,0,0,0,1,0,1,0
57.0,37.0,76.0,34.2,280.1,122.0,23.81,200.87398513436247,110.0,6.94,11.8,1.0,3.19,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24.0,25.0,110.0,28.03,209.3,105.0,17.79,231.2,55.0,10.4,6.7,9.0,1.81,1.0,510,0,0,0,0,0,0,0,0,1,0,1,0,0,1
160.0,0.0,116.0,14.06,194.6,95.0,16.54,159.0,54.0,7.15,10.9,9.0,2.94,0.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
86.0,0.0,85.0,25.64,295.9,88.0,25.15,200.87398513436247,104.0,11.12,12.5,1.0,3.38,1.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
160.0,0.0,117.0,28.29,317.0,129.0,26.95,200.87398513436247,121.0,7.22,10.0,2.0,2.7719679849340864,1.0,408,0,0,0,0,0,0,0,0,0,1,1,0,1,0
76.0,26.0,110.0,36.48,205.2,87.0,17.44,200.87398513436247,140.0,6.06,8.1,2.0,2.19,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,0,1
201.0,0.0,72.0,36.16,225.2,90.0,19.14,200.87398513436247,99.0,8.78,7.0,6.0,1.89,1.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
21.0,0.0,142.0,37.94,216.5,114.0,18.4,214.7,111.0,9.66,12.4,2.0,3.35,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
86.0,29.0,118.0,26.72,196.3,136.0,16.69,200.87398513436247,109.0,10.2,8.4,5.0,2.7719679849340864,3.0,510,0,0,0,0,0,0,0,0,1,0,1,0,0,1
182.0,0.0,118.0,47.52,203.2,113.0,17.27,200.87398513436247,101.0,7.84,10.7,4.0,2.89,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
129.0,0.0,99.0,16.66,240.7,62.0,20.46,254.8,123.0,11.47,10.5,4.0,2.84,0.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
117.0,0.0,93.0,32.49,282.8,56.0,24.04,200.87398513436247,118.0,3.82,12.0,4.0,3.24,2.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
64.0,0.0,111.0,38.22,190.0,101.0,16.15,221.4,110.0,9.96,9.2,2.0,2.48,1.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
38.0,0.0,86.0,23.43,286.3,76.0,24.34,200.87398513436247,77.0,7.52,14.1,3.0,3.81,2.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
133.0,0.0,92.0,30.06,187.5,97.0,15.94,196.8,88.0,8.86,6.5,3.0,2.7719679849340864,2.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
72.0,0.0,117.0,23.78,223.6,96.0,19.01,200.87398513436247,93.0,10.84,12.7,4.0,3.43,2.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
114.0,0.0,118.0,14.4,249.9,86.0,21.24,193.4,95.0,8.7,14.5,8.0,3.92,1.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
137.0,19.0,96.0,29.8,241.3,146.0,20.51,200.87398513436247,109.0,9.51,7.8,2.0,2.11,0.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
34.0,0.0,80.0,21.9,208.7,93.0,17.74,200.87398513436247,103.0,9.09,14.0,7.0,3.78,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
41.0,0.0,105.0,35.68,121.9,105.0,10.36,200.87398513436247,104.0,11.42,9.6,4.0,2.7719679849340864,1.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
90.0,0.0,92.0,24.74,217.7,114.0,18.5,146.9,123.0,6.61,10.9,2.0,2.94,3.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
68.0,0.0,126.0,25.25,219.4,125.0,18.65,198.5,121.0,8.93,14.5,7.0,3.92,1.0,408,0,0,0,0,0,0,0,1,0,0,0,1,1,0
136.0,0.0,109.0,15.71,219.0,115.0,18.62,212.6,80.0,9.57,12.9,4.0,3.48,2.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
97.0,32.0,129.0,28.63,225.9,97.0,19.2,200.87398513436247,95.0,8.63,8.5,7.0,2.3,0.0,408,1,0,0,0,0,0,0,0,0,0,1,0,0,1
119.0,0.0,129.0,26.27,193.6,87.0,16.46,180.9,145.0,8.14,13.4,3.0,3.62,2.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
129.0,0.0,85.0,36.72,186.9,114.0,15.89,210.7,109.0,9.48,4.9,10.0,1.32,2.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
146.0,0.0,126.0,18.89,313.4,95.0,26.64,215.7,82.0,9.71,10.5,6.0,2.84,1.0,415,0,0,0,0,0,0,0,1,0,0,0,1,1,0
66.0,0.0,91.0,28.44,230.0,68.0,19.55,191.7,118.0,8.63,10.6,5.0,2.86,1.0,415,0,0,0,0,0,1,0,0,0,0,1,0,1,0
59.0,0.0,80.0,30.5,232.5,99.0,19.76,175.8,105.0,7.91,14.7,3.0,3.97,0.0,510,0,0,0,0,0,0,0,0,1,0,1,0,1,0
142.0,40.0,105.0,40.36,175.9,93.0,14.95,210.3,110.0,9.46,9.2,3.0,2.48,3.0,510,0,0,0,0,0,0,0,0,1,0,1,0,0,1
91.0,0.0,112.0,22.08,173.3,83.0,14.73,247.2,130.0,11.12,11.2,3.0,3.02,3.0,510,0,1,0,0,0,0,0,0,0,0,0,1,1,0
81.0,0.0,105.0,38.66,211.5,120.0,17.98,258.2,113.0,11.62,11.9,3.0,3.21,0.0,510,0,0,0,0,0,1,0,0,0,0,0,1,1,0
59.0,0.0,79.0,26.38,235.3,123.0,20.0,169.4,80.0,7.62,8.7,4.0,2.35,1.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
112.0,0.0,150.0,35.48,212.8,104.0,18.09,178.1,98.0,8.01,8.5,4.0,2.3,0.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
92.0,0.0,84.0,33.49,269.3,105.0,22.89,158.9,105.0,7.15,10.8,4.0,2.92,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
89.0,0.0,101.0,18.9,122.1,94.0,10.38,180.8,85.0,8.14,12.6,2.0,3.4,3.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
87.0,0.0,108.0,24.87,171.8,102.0,14.6,167.5,66.0,7.54,5.3,9.0,1.43,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
75.0,24.0,119.0,38.34,182.0,108.0,15.47,270.9,106.0,12.19,9.4,2.0,2.54,3.0,408,0,0,0,0,0,0,0,0,1,0,1,0,0,1
171.0,0.0,69.0,45.99,230.0,112.0,19.55,136.0,111.0,6.12,9.6,5.0,2.59,1.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
135.0,0.0,82.0,25.79,119.0,105.0,10.12,180.0,100.0,8.1,10.5,6.0,2.7719679849340864,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52.0,20.0,63.0,22.66,184.1,123.0,15.65,272.9,107.0,12.28,13.5,2.0,3.65,1.0,510,0,0,0,0,0,0,0,0,1,0,1,0,0,1
123.0,0.0,135.0,40.15,273.9,88.0,23.28,200.87398513436247,77.0,10.22,10.1,6.0,2.7719679849340864,2.0,408,0,0,0,0,0,0,0,0,1,0,1,0,1,0
148.0,0.0,111.0,37.18,155.6,133.0,13.23,200.87398513436247,62.0,12.48,8.2,5.0,2.7719679849340864,1.0,415,0,0,0,0,0,0,0,0,1,0,0,1,1,0
20.0,35.0,98.0,29.16,153.1,127.0,13.01,165.6,125.0,7.45,7.1,3.0,1.92,0.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
99.0,0.0,120.0,43.25,159.3,92.0,13.54,264.4,94.0,11.9,6.0,5.0,1.62,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
68.0,0.0,83.0,26.74,220.9,85.0,18.78,218.9,129.0,9.85,12.0,7.0,3.24,1.0,510,0,1,0,0,0,0,0,0,0,0,1,0,1,0
58.0,20.0,110.0,33.07,213.7,89.0,18.16,236.6,92.0,10.65,9.5,2.0,2.57,1.0,408,0,0,0,0,0,0,0,0,0,1,1,0,0,1
113.0,0.0,93.0,21.28,206.4,119.0,17.54,129.3,139.0,5.82,8.3,8.0,2.24,0.0,408,0,0,0,0,0,0,0,0,1,0,0,1,1,0
87.0,22.0,102.0,40.94,75.9,106.0,6.45,200.87398513436247,115.0,10.11,7.1,3.0,1.92,2.0,510,0,0,0,0,0,0,1,0,0,0,1,0,0,1
90.0,42.0,66.0,32.86,263.3,85.0,22.38,214.4,97.0,9.65,11.1,4.0,3.0,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
128.0,0.0,99.0,33.25,267.8,120.0,22.76,164.9,76.0,7.42,16.0,2.0,4.32,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
128.0,0.0,125.0,40.44,247.6,93.0,21.05,208.9,68.0,9.4,13.9,4.0,3.75,1.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
141.0,0.0,131.0,44.23,179.2,120.0,15.23,135.0,119.0,6.08,7.2,8.0,1.94,3.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
176.0,0.0,125.0,8.06,167.8,90.0,14.26,163.1,107.0,7.34,10.5,8.0,2.84,2.0,408,0,0,0,0,0,0,0,0,0,1,1,0,1,0
115.0,16.0,110.0,22.66,185.7,111.0,15.78,161.5,113.0,7.27,5.6,4.0,1.51,2.0,510,0,0,1,0,0,0,0,0,0,0,1,0,0,1
98.0,0.0,129.0,28.05,202.6,113.0,17.22,172.3,94.0,7.75,12.5,7.0,3.38,1.0,408,1,0,0,0,0,0,0,0,0,0,1,0,1,0
85.0,0.0,122.0,29.99,224.9,123.0,19.12,200.87398513436247,50.0,9.88,11.5,1.0,3.11,1.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
58.0,22.0,127.0,38.1,238.8,85.0,20.3,200.87398513436247,86.0,7.84,11.5,7.0,3.11,2.0,415,1,0,0,0,0,0,0,0,0,0,1,0,0,1
101.0,0.0,72.0,32.42,208.6,103.0,17.73,200.87398513436247,111.0,9.17,8.8,8.0,2.38,1.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
27.0,0.0,110.0,40.24,231.9,92.0,19.71,200.87398513436247,85.0,7.41,12.7,6.0,3.43,1.0,408,0,0,0,0,0,0,0,0,1,0,1,0,1,0
92.0,33.0,92.0,41.33,213.8,92.0,18.17,200.87398513436247,104.0,10.29,12.1,2.0,3.27,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
100.0,26.0,115.0,26.13,137.8,146.0,11.71,213.5,104.0,9.61,15.9,5.0,4.29,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1
62.0,0.0,91.0,25.01,190.4,107.0,16.18,195.2,115.0,8.78,12.2,3.0,3.29,0.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
89.0,0.0,96.0,23.44,192.6,63.0,16.37,255.7,125.0,11.51,11.0,5.0,2.97,1.0,510,0,0,0,0,0,0,1,0,0,0,1,0,1,0
156.0,0.0,96.0,21.03,103.0,80.0,8.76,189.4,82.0,8.52,13.1,4.0,3.54,1.0,510,0,0,0,0,0,0,1,0,0,0,1,0,1,0
148.0,0.0,115.0,41.31,191.8,91.0,16.3,200.87398513436247,93.0,5.3,13.4,5.0,3.62,2.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
50.0,0.0,102.0,26.3,298.0,108.0,25.33,210.2,95.0,9.46,11.1,3.0,3.0,0.0,408,0,0,0,0,1,0,0,0,0,0,1,0,1,0
129.0,0.0,119.0,23.72,289.3,105.0,24.59,129.4,97.0,5.82,13.1,8.0,2.7719679849340864,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
126.0,0.0,87.0,40.75,281.7,92.0,23.94,183.5,113.0,8.26,11.4,1.0,3.08,1.0,415,0,0,1,0,0,0,0,0,0,0,0,1,1,0
177.0,0.0,91.0,45.24,225.2,79.0,19.14,224.7,58.0,10.11,8.9,8.0,2.4,3.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
83.0,41.0,122.0,26.5,162.3,107.0,13.8,127.6,105.0,5.74,13.1,5.0,3.54,3.0,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1
115.0,0.0,125.0,48.69,205.7,74.0,17.48,191.4,141.0,8.61,6.9,6.0,1.86,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
96.0,0.0,68.0,33.61,250.5,53.0,21.29,181.2,67.0,8.15,10.5,3.0,2.84,3.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
92.0,0.0,111.0,10.64,180.6,126.0,15.35,221.7,80.0,9.98,10.4,2.0,2.81,1.0,408,0,0,0,0,0,0,0,0,1,0,0,1,1,0
123.0,27.0,127.0,33.78,249.0,105.0,21.17,173.2,124.0,7.79,12.5,5.0,3.38,1.0,415,0,0,0,0,0,0,0,0,0,1,1,0,0,1
59.0,28.0,97.0,20.55,213.0,92.0,18.11,163.1,116.0,7.34,8.5,5.0,2.3,2.0,408,0,0,0,0,0,0,1,0,0,0,1,0,0,1
48.0,22.0,63.0,25.84,258.8,131.0,22.0,263.2,109.0,11.84,15.7,5.0,2.7719679849340864,2.0,510,0,0,1,0,0,0,0,0,0,0,1,0,0,1
105.0,0.0,106.0,25.5,293.8,123.0,24.97,200.87398513436247,65.0,11.28,10.3,7.0,2.78,3.0,415,0,0,0,0,0,0,0,1,0,0,0,1,1,0
114.0,4.0,96.0,24.02,230.4,88.0,19.58,223.7,85.0,10.07,9.4,3.0,2.54,3.0,510,0,0,0,0,0,0,0,1,0,0,1,0,0,1
127.0,22.0,114.0,28.22,174.5,103.0,14.83,244.9,68.0,11.02,10.2,6.0,2.75,1.0,408,0,1,0,0,0,0,0,0,0,0,1,0,0,1
50.0,0.0,94.0,32.11,203.9,104.0,17.33,151.8,124.0,6.83,11.6,8.0,3.13,3.0,510,0,0,0,0,0,0,0,0,0,1,1,0,1,0
35.0,0.0,67.0,26.96,130.4,96.0,11.08,229.8,80.0,10.34,6.9,5.0,1.86,2.0,408,0,0,1,0,0,0,0,0,0,0,1,0,1,0
149.0,0.0,79.0,40.39,192.4,107.0,16.35,207.4,111.0,9.33,9.1,9.0,2.46,0.0,408,0,0,0,0,1,0,0,0,0,0,1,0,1,0
135.0,0.0,81.0,34.31,225.0,114.0,19.13,204.4,82.0,9.2,10.3,6.0,2.78,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
145.0,43.0,97.0,43.81,162.1,95.0,13.78,200.87398513436247,86.0,12.91,11.1,4.0,3.0,2.0,408,0,0,0,0,1,0,0,0,0,0,1,0,0,1
54.0,0.0,102.0,35.79,204.5,83.0,17.38,127.8,53.0,5.75,8.5,5.0,2.3,1.0,510,0,0,0,0,1,0,0,0,0,0,1,0,1,0
68.0,22.0,97.0,14.03,289.9,94.0,24.64,180.0,114.0,8.1,4.8,4.0,1.3,3.0,408,0,0,0,0,0,0,0,0,1,0,1,0,0,1
30.0,30.0,74.0,36.96,213.8,86.0,18.17,227.2,104.0,10.22,6.6,3.0,1.78,0.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
120.0,28.0,123.0,36.69,285.2,76.0,24.24,192.1,78.0,8.64,6.9,3.0,1.86,1.0,408,0,0,0,0,0,0,1,0,0,0,1,0,0,1
55.0,20.0,95.0,32.18,118.6,113.0,10.08,200.87398513436247,102.0,11.26,12.5,4.0,2.7719679849340864,2.0,408,0,0,0,0,1,0,0,0,0,0,1,0,0,1
74.0,0.0,89.0,17.46,149.3,100.0,12.69,188.1,114.0,8.46,11.0,5.0,2.97,0.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
113.0,0.0,85.0,15.74,177.6,92.0,15.1,159.8,72.0,7.19,14.4,4.0,2.7719679849340864,3.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
53.0,0.0,95.0,9.78,265.5,131.0,22.57,200.87398513436247,128.0,10.99,11.6,6.0,3.13,3.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
92.0,0.0,74.0,34.32,226.8,119.0,19.28,217.5,80.0,9.79,13.7,6.0,3.7,3.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
142.0,26.0,94.0,37.49,239.5,126.0,20.36,200.87398513436247,109.0,11.44,5.9,9.0,1.59,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
70.0,0.0,103.0,10.12,257.2,106.0,21.86,200.87398513436247,86.0,9.37,11.1,6.0,3.0,0.0,510,0,0,0,0,0,0,0,0,0,1,1,0,1,0
107.0,0.0,95.0,36.06,150.1,88.0,12.76,219.8,111.0,9.89,7.7,2.0,2.08,3.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
86.0,0.0,92.0,15.78,159.6,87.0,13.57,200.87398513436247,115.0,6.69,8.8,5.0,2.38,1.0,510,0,0,0,0,0,0,0,0,0,1,1,0,1,0
98.0,0.0,102.0,21.47,166.8,85.0,14.18,187.8,135.0,8.45,9.4,2.0,2.54,3.0,408,0,0,0,0,0,0,0,1,0,0,1,0,1,0
16.0,0.0,65.0,26.04,229.7,90.0,19.52,148.2,94.0,6.67,10.7,8.0,2.89,1.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
11.0,0.0,130.0,24.38,289.4,50.0,24.6,194.0,100.0,8.73,9.7,6.0,2.62,2.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
38.0,0.0,94.0,33.05,186.7,95.0,15.87,223.3,90.0,10.05,10.8,5.0,2.92,3.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
68.0,0.0,95.0,29.36,139.1,90.0,11.82,174.3,99.0,7.84,11.7,1.0,3.16,2.0,510,0,0,0,0,0,0,0,0,0,1,1,0,1,0
82.0,33.0,95.0,23.43,235.5,128.0,20.02,268.1,70.0,12.06,11.0,6.0,2.7719679849340864,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1
62.0,0.0,100.0,27.18,172.2,99.0,14.64,263.2,109.0,11.84,5.6,4.0,2.7719679849340864,1.0,510,0,0,0,0,0,0,0,0,1,0,1,0,1,0
60.0,0.0,109.0,35.33,123.5,112.0,10.5,200.87398513436247,115.0,13.12,5.7,9.0,1.54,0.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
89.0,0.0,92.0,23.99,249.1,126.0,21.17,136.0,73.0,6.12,10.8,2.0,2.7719679849340864,2.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
68.0,0.0,107.0,37.76,199.4,102.0,16.95,162.4,107.0,7.31,9.4,3.0,2.7719679849340864,2.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
128.0,34.0,73.0,24.19,194.8,79.0,16.56,239.3,81.0,10.77,16.0,6.0,2.7719679849340864,1.0,408,0,0,0,0,0,0,0,0,1,0,1,0,0,1
112.0,0.0,122.0,35.05,164.5,94.0,13.98,200.87398513436247,101.0,6.31,12.6,7.0,3.4,3.0,510,0,0,0,0,0,0,1,0,0,0,1,0,1,0
125.0,0.0,115.0,32.57,205.6,108.0,17.48,200.87398513436247,123.0,9.46,9.2,3.0,2.7719679849340864,2.0,408,0,1,0,0,0,0,0,0,0,0,1,0,1,0
114.0,36.0,90.0,52.68,200.3,89.0,17.03,200.87398513436247,105.0,8.26,14.2,2.0,2.7719679849340864,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
100.0,0.0,76.0,47.26,176.7,74.0,15.02,219.5,126.0,9.88,8.3,4.0,2.24,0.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
89.0,0.0,81.0,30.38,233.7,74.0,19.86,200.87398513436247,120.0,5.94,9.1,4.0,2.46,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
108.0,0.0,129.0,17.51,242.3,103.0,20.6,170.2,89.0,7.66,7.9,3.0,2.13,1.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
99.0,0.0,105.0,16.22,207.2,101.0,17.61,136.0,117.0,6.12,5.6,5.0,1.51,1.0,408,0,0,0,0,1,0,0,0,0,0,1,0,1,0
51.0,0.0,89.0,38.62,194.4,106.0,16.52,243.4,126.0,10.95,14.9,2.0,4.02,0.0,510,0,0,0,0,0,0,0,0,1,0,1,0,1,0
45.0,0.0,87.0,35.92,165.7,97.0,14.08,265.9,72.0,11.97,13.3,6.0,3.59,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
60.0,0.0,110.0,31.11,206.7,93.0,17.57,200.87398513436247,119.0,9.17,11.1,6.0,2.7719679849340864,1.0,415,0,0,0,0,0,0,1,0,0,0,0,1,1,0
44.0,0.0,146.0,40.85,164.6,83.0,13.99,200.87398513436247,106.0,10.83,10.6,2.0,2.7719679849340864,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
125.0,0.0,102.0,38.23,143.8,87.0,12.22,198.9,105.0,8.95,8.0,2.0,2.7719679849340864,0.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
